split_seed,candidate_id,display_name,candidate_model_type,candidate_family,K,L,selection_metric,n_em_starts,model_type,model_family,em_start,em_seed,success,train_bic,train_aic,heldout_bic,heldout_aic,train_log_likelihood,heldout_log_likelihood,train_avg_log_likelihood,heldout_avg_log_likelihood,train_gmpd,heldout_gmpd,n_free_params,n_iter,converged,fit_time,n_train,n_test
19,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1419540606,True,1170739.5038823688,1170303.1557528283,293086.0106925037,292710.65833990567,-585107.5778764142,-146311.32916995283,-3.9061336912279305,-3.9069488950293154,0.020118133806109138,0.020101740109963216,44,47,True,21.00498437499482,149792,37449
19,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1770831858,True,1131482.8001024497,1130243.1747344371,283929.20090136066,282862.85899057076,-564996.5873672186,-141306.42949528538,-3.771874248072117,-3.7733031454854706,0.02300889846547894,0.022976044587977737,125,41,True,49.78607770799863,149792,37449
19,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1947077543,True,1142235.1576127864,1141590.5524214199,286198.26566338754,285643.7678697768,-570730.2762107099,-142756.8839348884,-3.8101519187320414,-3.8120346053269354,0.02214481448934244,0.022103161965584147,65,24,True,12.043899500000407,149792,37449
19,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1423460158,True,1122124.9632035901,1119635.7954646212,282473.5016203937,280332.2870635276,-559566.8977323106,-139915.1435317638,-3.7356260530089096,-3.7361516604385647,0.023858229875644683,0.02384569310776142,251,51,True,62.208557292004116,149792,37449
20,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,1039344823,True,1184768.1138574718,1184421.0187544283,295740.2933758701,295441.71764084895,-592175.5093772141,-147685.85882042447,-3.9533186643960567,-3.943652936538345,0.019190907796101875,0.019377301251238776,35,34,True,9.393510916997911,149792,37449
20,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,918129402,True,1147651.2226725153,1146947.1154634843,286695.02798035846,286089.3457750298,-573402.5577317422,-142973.6728875149,-3.8279918669337625,-3.817823516983495,0.02175325522924637,0.021975578355052813,71,106,True,35.843853208003566,149792,37449
20,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,476976649,True,1167489.9022015203,1166964.301045483,291646.8353857175,291194.7064155426,-583429.1505227415,-145544.3532077713,-3.8949286378627797,-3.8864683491620946,0.020344826247640703,0.020517679514513443,53,25,True,8.496635374998732,149792,37449
20,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,742876949,True,1142043.045132142,1140981.9258171234,285590.02800793917,284677.239332303,-570383.9629085617,-142231.6196661515,-3.8078399574647626,-3.798008482633755,0.022196071672192078,0.022415368029100328,107,74,True,29.844871583001805,149792,37449
20,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1231395262,True,1170381.0623586907,1169944.7142291502,292231.4318651168,291856.0795125188,-584928.3571145751,-145884.0397562594,-3.9049372270520126,-3.8955389931976656,0.020142218838060225,0.020332412463198286,44,47,True,20.736504042004526,149792,37449
20,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1904199503,True,1131444.556732766,1130204.9313647535,283026.36296517757,281960.0210543877,-564977.4656823768,-140855.01052719384,-3.771746593158358,-3.7612489125796107,0.023011835851910165,0.023254679169872103,125,44,True,46.537307875005354,149792,37449
20,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1965095309,True,1142429.996089258,1141785.3908978915,285111.12464665977,284556.62685304903,-570827.6954489457,-142213.31342652452,-3.8108022821575633,-3.79751965143327,0.022130416994243198,0.02242632803894245,65,24,True,11.74575349999941,149792,37449
20,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,464164066,True,1121463.5660982598,1118974.3983592908,281703.5345719724,279562.3200151063,-559236.1991796454,-139530.16000755315,-3.7334183346216445,-3.725871452042862,0.02391096031399046,0.02409209616962087,251,61,True,76.38716050000221,149792,37449
21,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,1057292210,True,1184137.7543866737,1183790.65928363,296289.04309901176,295990.4673639906,-591860.329641815,-147960.2336819953,-3.9512145484526213,-3.950979563726543,0.019231330202966506,0.019235849802824043,35,34,True,9.1580585000047,149792,37449
21,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,313486771,True,1146647.7010499707,1145943.5938409397,287448.92452121776,286843.2423158891,-572900.7969204698,-143350.62115794455,-3.824642149917685,-3.8278891601363068,0.021826244657158416,0.021755489551163264,71,93,True,31.438844166994386,149792,37449
21,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,1806074954,True,1166649.3502950529,1166123.7491390156,292401.37407943106,291949.2451092561,-583008.8745695078,-145921.62255462806,-3.892122907561871,-3.896542566013193,0.020401988496538313,0.020312017642331766,53,26,True,8.802616250002757,149792,37449
21,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,397702986,True,1145193.5480480976,1144132.428733079,287498.8961312335,286586.1074555973,-571959.2143665395,-143186.05372779866,-3.8183562163970004,-3.8234947188923245,0.02196387509478832,0.0218513031411368,107,33,True,17.02096866699867,149792,37449
21,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1711600448,True,1170215.6874240418,1169779.3392945013,292916.2238414213,292540.87148882326,-584845.6696472507,-146226.43574441163,-3.904385211808713,-3.904681987353778,0.020153340719334292,0.02014736058807968,44,49,True,21.67172075000417,149792,37449
21,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1679369646,True,1130447.1282350088,1129207.5028669962,283997.1211704212,282930.7792596313,-564478.7514334981,-141340.38962981565,-3.768417214761123,-3.774209982371109,0.023088578643082152,0.022955218507615418,125,45,True,54.83034475000022,149792,37449
21,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1944124960,True,1141332.3674843246,1140687.762292958,286070.08582741965,285515.5880338089,-570278.881146479,-142692.79401690446,-3.80713843961279,-3.810323213354281,0.02221164807563753,0.022141021526576262,65,25,True,11.83523737500218,149792,37449
21,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1458256077,True,1120910.432636276,1118421.264897307,282799.1242912366,280657.90973437054,-558959.6324486535,-140077.95486718527,-3.73157199615903,-3.7404992087154603,0.023955148820612827,0.023742247835373643,251,54,True,68.58104412499961,149792,37449
22,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,1219651321,True,1184776.7465252292,1184429.6514221856,295310.02770212543,295011.4519671043,-592179.8257110928,-147470.72598355214,-3.953347479912764,-3.9379082481121563,0.019190354808145002,0.019488938162087598,35,33,True,9.118037125001138,149792,37449
22,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,754625246,True,1147468.2105324382,1146764.1033234072,286441.6808748229,285835.99866949423,-573311.0516617036,-142846.99933474712,-3.8273809793694165,-3.8144409552924543,0.02176654808215584,0.022050037965652736,71,55,True,21.84240716599743,149792,37449
22,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,265696922,True,1167396.7348314086,1166871.1336753713,291253.77483832196,290801.645868147,-583382.5668376856,-145347.8229340735,-3.894617648724135,-3.881220404658963,0.020351154251550572,0.020625638190736033,53,26,True,8.68965220899554,149792,37449
22,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,1400676998,True,1142267.1517487336,1141206.032433715,285295.83996541705,284383.0512897809,-570496.0162168575,-142084.52564489044,-3.8085880168290527,-3.7940806335253394,0.02217947390176004,0.022503585351175137,107,64,True,26.782757459004642,149792,37449
22,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,250434935,True,1170874.3553394643,1170438.0072099238,291876.0146874931,291500.66233489505,-585175.0036049619,-145706.33116744753,-3.906583820263845,-3.8907936438208637,0.02010908008775822,0.020429126152646464,44,55,True,23.63412008299929,149792,37449
22,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,2081039188,True,1131391.8937512496,1130152.268383237,282986.9892901275,281920.6473793376,-564951.1341916185,-140835.3236896688,-3.7715708061286217,-3.7607232152973054,0.023015881389749467,0.023266907305379777,125,47,True,53.97362550000253,149792,37449
22,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,332521762,True,1142246.1064180785,1141601.501226712,285077.76714586274,284523.269352252,-570735.750613356,-142196.634676126,-3.8101884654277667,-3.7970742790495344,0.02214400518433421,0.022436318330654466,65,24,True,11.397442375004175,149792,37449
22,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1024962975,True,1120940.8496198466,1118451.6818808776,281240.7172682532,279099.5027113871,-558974.8409404388,-139298.75135569356,-3.731673526893551,-3.7196921508102636,0.023952716760224046,0.024241429401514542,251,60,True,70.33107766699686,149792,37449
23,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,248182921,True,1184085.8745267224,1183738.7794236788,296595.2322976109,296296.65656258975,-591834.3897118394,-148113.32828129487,-3.9510413754528906,-3.95506764616665,0.019234660838486316,0.019157372582992063,35,34,True,9.543237958998361,149792,37449
23,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,1931816686,True,1146899.1431416366,1146195.0359326056,287616.2325218375,287010.55031650886,-573026.5179663028,-143434.27515825443,-3.825481454058313,-3.8301229714613054,0.021807933485039503,0.021706946130829654,71,40,True,17.39441629200155,149792,37449
23,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,396670972,True,1166847.0784952238,1166321.4773391865,292409.4971719619,291957.36820178694,-583107.7386695932,-145925.68410089347,-3.8927829167752166,-3.8966510214129477,0.020388527438859726,0.020309814813795027,53,27,True,9.024194459001592,149792,37449
23,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,161293923,True,1142358.6065692306,1141297.487254212,286776.5492115234,285863.7605358872,-570541.743627106,-142824.8802679436,-3.8088932895422047,-3.8138503102337475,0.022172704146949048,0.022063065558584408,107,67,True,27.736879916999897,149792,37449
23,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,135524901,True,1170203.0723220473,1169766.7241925069,293195.7872058327,292820.4348532347,-584839.3620962534,-146366.21742661734,-3.9043431030779576,-3.9084145751987327,0.02015418936880011,0.020072298969031975,44,60,True,26.934044542002084,149792,37449
23,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1930479644,True,1130814.6606890205,1129575.035321008,284089.26368683705,283022.92177604715,-564662.517660504,-141386.46088802358,-3.769644024116802,-3.77544022238307,0.02306027072655234,0.02292699544345505,125,46,True,50.87002708300133,149792,37449
23,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,227626159,True,1141616.0301021365,1140971.42491077,286340.5062757684,285786.00848215766,-570420.712455385,-142828.00424107883,-3.808085294644474,-3.813933729634405,0.022190626818507187,0.0220612251476429,65,25,True,11.906543375000183,149792,37449
23,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1900268042,True,1121300.9396941701,1118811.7719552012,282690.1115942564,280548.8970373903,-559154.8859776006,-140023.44851869516,-3.7328754938688355,-3.739043726633426,0.023923943681319317,0.023776829412012947,251,44,True,55.41019112500362,149792,37449
24,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,962108934,True,1185061.3918008648,1184714.2966978212,295297.39130299556,294998.8155679744,-592322.1483489106,-147464.4077839872,-3.954297615018897,-3.9377395333383323,0.019172130037710775,0.01949222651127043,35,33,True,9.129415499999595,149792,37449
24,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,518467855,True,1147653.732408334,1146949.625199303,286454.35837408836,285848.6761687597,-573403.8125996515,-142853.33808437985,-3.82800024433649,-3.8146102188143836,0.02175307299423001,0.02204630601441851,71,44,True,18.348020083001757,149792,37449
24,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,786933377,True,1167864.1866576204,1167338.585501583,291068.71275072923,290616.5837805543,-583616.2927507915,-145255.29189027715,-3.8961779851446776,-3.878749549795112,0.02031942436545784,0.020676664162104428,53,28,True,8.861914624998462,149792,37449
24,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,379712551,True,1142503.9839816664,1141442.8646666477,285294.8820232034,284382.09334756725,-570614.4323333239,-142084.04667378363,-3.809378553816785,-3.794067843568149,0.02216194713596335,0.022503873172909014,107,57,True,24.183778208003787,149792,37449
24,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,235891608,True,1170945.73670664,1170509.3885770997,292082.8033307357,291707.45097813767,-585210.6942885498,-145809.72548906883,-3.9068220885531257,-3.8935545806047913,0.020104289302415482,0.020372800418463666,44,67,True,29.04282499999681,149792,37449
24,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1452242099,True,1131582.462294728,1130342.8369267154,283070.94759961986,282004.60568882996,-565046.4184633577,-140877.30284441498,-3.7722069166801813,-3.761844183941226,0.02300124540029119,0.02324084044464577,125,46,True,54.942747583998425,149792,37449
24,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,371854302,True,1142331.3225915036,1141686.717400137,285315.8935460634,284761.39575245266,-570778.3587000686,-142315.69787622633,-3.810472913774224,-3.8002536216247784,0.022137707254435916,0.02236509886408703,65,24,True,11.935708625002007,149792,37449
24,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,223713432,True,1122147.749696331,1119658.5819573621,281513.10817212344,279371.89361525734,-559578.2909786811,-139434.94680762867,-3.7357021134551984,-3.723328975610261,0.023856415277043148,0.02415342769027882,251,50,True,61.23284699999931,149792,37449
25,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,2093640456,True,1184774.5931680696,1184427.498065026,296256.8184439953,295958.24270897417,-592178.749032513,-147944.12135448708,-3.9533402920884493,-3.950549316523461,0.019190492745539637,0.019244127754055602,35,36,True,9.604403625002305,149792,37449
25,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,592537965,True,1146711.4622610149,1146007.3550519838,287507.6430057262,286901.96080039756,-572932.6775259919,-143379.98040019878,-3.8248549824155624,-3.828673139474987,0.021821599817292713,0.02173844038082416,71,51,True,20.343551417005074,149792,37449
25,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,82105030,True,1167400.461545216,1166874.8603891786,292277.56994306104,291825.4409728861,-583384.4301945893,-145859.72048644305,-3.8946300883531118,-3.8948895961559202,0.020350901092317044,0.02034562055988872,53,26,True,8.823388915996475,149792,37449
25,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,1150112182,True,1141778.669188173,1140717.5498731544,286684.8600837035,285772.0714080673,-570251.7749365772,-142779.03570403365,-3.80695748061697,-3.8126261236357086,0.022215667836863812,0.02209009140671827,107,50,True,22.317663959001948,149792,37449
25,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1297990039,True,1170922.0815611086,1170485.7334315681,292880.15206043125,292504.7997078332,-585198.8667157841,-146208.3998539166,-3.9067431285768537,-3.9042003752814924,0.0201058767992953,0.02015706613713078,44,54,True,23.367479249995085,149792,37449
25,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,567716750,True,1131192.38286828,1129952.7575002674,283885.0260653506,282818.68415456073,-564851.3787501337,-141284.34207728037,-3.7709048463878823,-3.772713345544083,0.023031214145084883,0.02298959985478388,125,49,True,56.11052474999451,149792,37449
25,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1607819912,True,1141984.7619242414,1141340.156732875,286059.7610937233,285505.26330011257,-570605.0783664375,-142687.63165005628,-3.8093161074452406,-3.810185362761523,0.022163331112360053,0.022144073889898173,65,24,True,11.550087583003915,149792,37449
25,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1127351047,True,1121613.6742260114,1119124.5064870424,282736.37054565595,280595.15598878986,-559311.2532435212,-140046.57799439493,-3.7339193898440586,-3.7396613526234326,0.02389898260345,0.02376214875825147,251,56,True,63.44028179199813,149792,37449
26,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,39558949,True,1183997.6325419708,1183650.5374389272,296196.4495470465,295897.87381202535,-591790.2687194636,-147913.93690601268,-3.950746827063285,-3.9497433017173402,0.01924032721133043,0.019259645058704818,35,33,True,8.916252582996094,149792,37449
26,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,1287470725,True,1146652.8122382318,1145948.7050292008,287290.8381028457,286685.15589751705,-572903.3525146004,-143271.57794875852,-3.8246592108697417,-3.825778470687028,0.02182587228382127,0.021801457127997012,71,96,True,31.888531083001,149792,37449
26,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,1320840495,True,1166574.1511887596,1166048.5500327223,292205.2517316566,291753.1227614817,-582971.2750163611,-145823.56138074084,-3.89187189580459,-3.8939240401810684,0.020407110278309687,0.020365274882529743,53,27,True,8.961728665999544,149792,37449
26,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,1196894374,True,1141068.2719996322,1140007.1526846136,286203.1428643299,285290.35418869375,-569896.5763423068,-142538.17709434687,-3.804586201815229,-3.8061944803425156,0.022268409887411217,0.02223262486580674,107,97,True,36.058498874997895,149792,37449
26,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1532105949,True,1170262.4486478998,1169826.1005183593,292669.51488561206,292294.162533014,-584869.0502591797,-146103.081266507,-3.9045412989958055,-3.9013880548614654,0.020150195286558155,0.020213834053205385,44,56,True,23.82695283299836,149792,37449
26,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1129358993,True,1130595.961669321,1129356.3363013084,283649.76801817695,282583.42610738706,-564553.1681506542,-141166.71305369353,-3.7689140151053073,-3.7695722997595005,0.023077111078046532,0.023061924768966256,125,49,True,56.16784516700136,149792,37449
26,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1524145570,True,1141401.1467284157,1140756.5415370492,285820.58597240946,285266.08817879873,-570313.2707685246,-142568.04408939937,-3.8073680221141624,-3.8069920181953956,0.02220654925523509,0.022214900574743384,65,24,True,11.482861500000581,149792,37449
26,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,495577800,True,1120739.2150764558,1118250.0473374869,282537.62599613424,280396.41143926815,-558874.0236687434,-139947.20571963408,-3.7310004784550808,-3.7370078164873313,0.02396884352527487,0.02382528621036103,251,59,True,71.8324893750032,149792,37449
27,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,255627144,True,1184887.7501037456,1184540.655000702,296758.2099286354,296459.63419361424,-592235.327500351,-148194.81709680712,-3.9537180056368233,-3.957243640599405,0.01918324560518738,0.01911573156864364,35,35,True,9.427205082996807,149792,37449
